GlobalEventID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	Dateadded	Sourceurl
904209058	20200206	202002	2020	2020.0986	GHAGOV	GHANA	GHA					GOV													1	020	020	02	1	3.0	10	1	10	-4.31034482758621	4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	0								4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	20200206143000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Suspected-patients-in-Korle-Bu-not-showing-symptoms-of-coronavirus-858466
904209059	20200206	202002	2020	2020.0986	GHAGOV	GHANA	GHA					GOV													1	030	030	03	1	4.0	10	1	10	-4.31034482758621	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20200206143000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Suspected-patients-in-Korle-Bu-not-showing-symptoms-of-coronavirus-858466
904209060	20200206	202002	2020	2020.0986	GOV	PRIME MINISTER						GOV													0	010	010	01	1	0.0	6	1	6	-8.18505338078293	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	0								4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	20200206143000	https://www.indiatoday.in/india/story/violence-anarchy-being-justified-in-the-name-of-anti-caa-protests-pm-modi-in-rajya-sabha-1643963-2020-02-06
904209061	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	2	1	2	4.23976608187135	3	Morro Bay, California, United States	US	USCA	CA079	35.3658	-120.85	1661062	0								3	Morro Bay, California, United States	US	USCA		35.3658	-120.85	1661062	20200206143000	https://www.newtimesslo.com/sanluisobispo/annual-for-the-birds-exhibit-at-art-center-morro-bay-celebrates-the-hundreds-of-bird-species-that-inhabit-the-central-coast/Content?oid=9261488
904209062	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV													1	012	012	01	1	-0.4	10	1	10	-3.46153846153846	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20200206143000	https://www.prokerala.com/news/articles/a1005139.html
904209063	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV													0	013	013	01	1	0.4	10	1	10	0.70796460176991	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20200206143000	https://www.peacefmonline.com/pages/local/news/202002/400682.php
904209064	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV													1	013	013	01	1	0.4	3	1	3	4.35684647302905	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20200206143000	https://www.businesswire.com/news/home/20200206005561/en/Wipro-Wins-Multi-Year-Strategic-Deal-Marelli/
904209065	20200206	202002	2020	2020.0986	GOV	FINANCE MINIST						GOV													0	014	014	01	1	0.0	4	1	4	-5.49882168106834	4	Upper Bann, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.51667	-2589206	0								4	Upper Bann, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.51667	-2589206	20200206143000	https://www.lurganmail.co.uk/news/crime/paul-quinn-murder-dup-mp-sammy-wilson-calls-for-sinn-fein-s-conor-murphy-to-resign-1-9225332
904209066	20200206	202002	2020	2020.0986	GOV	FINANCE MINIST						GOV													0	014	014	01	1	0.0	4	1	4	-5.49882168106834	4	Newry, Newry and Mourne, United Kingdom	UK	UKS9	40162	54.1833	-6.33333	-2604058	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20200206143000	https://www.lurganmail.co.uk/news/crime/paul-quinn-murder-dup-mp-sammy-wilson-calls-for-sinn-fein-s-conor-murphy-to-resign-1-9225332
904209067	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													1	014	014	01	1	0.0	90	9	90	1.47127948647723	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20200206143000	https://www.clactonandfrintongazette.co.uk/news/national/18216470.tariffs-axed-various-imports-government-proposals/
904209068	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													1	020	020	02	1	3.0	48	8	48	-0.536694677871147	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20200206143000	https://www.bracknellnews.co.uk/news/national/18216472.nandy-vows-give-billions-pounds-economic-funding-directly-councils/
904209069	20200206	202002	2020	2020.0986	GOV	AUTHORITIES						GOV													0	020	020	02	1	3.0	10	1	10	-7.04545454545455	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	0								4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	20200206143000	https://www.dawn.com/news/1532833
904209070	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													1	020	020	02	1	3.0	32	8	32	-0.536694677871146	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20200206143000	https://www.bracknellnews.co.uk/news/national/18216472.nandy-vows-give-billions-pounds-economic-funding-directly-councils/
904209071	20200206	202002	2020	2020.0986	GOV	CHIEF MINISTER						GOV													0	036	036	03	1	4.0	3	1	3	-1.57384987893463	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20200206143000	https://www.thenewsminute.com/article/war-words-kerala-assembly-congress-alleges-pinarayi-hoodwinking-state-npr-117659
904209072	20200206	202002	2020	2020.0986	GOV	ADMINISTRATION						GOV													1	036	036	03	1	4.0	10	1	10	2.11864406779661	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20200206143000	https://www.herald-dispatch.com/ap/ap_region/new-task-force-aimed-at-keeping-rural-wva-hospitals-open/article_00573d04-18dd-5b80-8e31-c9e616f5a594.html
904209073	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV													1	040	040	04	1	1.0	2	1	2	2.17391304347826	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20200206143000	https://www.kiiitv.com/article/news/local/first-edition-leadership-corpus-christi-alumni-association-fundraiser/503-44865308-7693-43f8-9719-b5b5e15e5330
904209074	20200206	202002	2020	2020.0986	GOV	FIRE SERVICE						GOV													1	046	046	04	1	7.0	10	1	10	-1.23915737298637	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20200206143000	https://tribuneonlineng.com/fire-at-ayede-substation-power-supply-to-ibadan-sagamu-ijebu-ode-iseyin-others-affected/
904209075	20200206	202002	2020	2020.0986	GOV	SOVEREIGN						GOV													1	050	050	05	1	3.5	1	1	1	-0.96153846153846	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	0								1	Israel	IS	IS		31.5	34.75	IS	20200206143000	https://www.alaraby.co.uk/english/news/2020/2/6/sudan-says-leader-made-no-promises-to-israel-pm
904209076	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV													0	057	057	05	1	8.0	6	1	6	-1.91657271702368	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20200206143000	https://www.christianpost.com/voice/disaster-looms-for-democrats.html
904209077	20200206	202002	2020	2020.0986	GOV	MINIST						GOV													1	060	060	06	2	6.0	10	1	10	0.955414012738856	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20200206143000	https://www.ross-shirejournal.co.uk/news/rising-star-of-scottish-politics-to-take-centre-stage-on-budget-day-but-who-is-dingwall-based-msp-kate-forbes-190995/
904209078	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV													1	071	071	07	2	7.4	2	1	2	2.17391304347826	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20200206143000	https://www.kiiitv.com/article/news/local/first-edition-leadership-corpus-christi-alumni-association-fundraiser/503-44865308-7693-43f8-9719-b5b5e15e5330
904209079	20200206	202002	2020	2020.0986	GOV	AUTHORITIES						GOV													1	090	090	09	2	-2.0	2	1	2	0.84033613445378	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	0								3	Arroyo Grande, California, United States	US	USCA		35.1186	-120.591	1660271	20200206143000	https://people.com/crime/kristin-smart-disappearance-classmate-paul-flores-briefly-detained/
904209080	20200206	202002	2020	2020.0986	GOV	AUTHORITIES						GOV													1	090	090	09	2	-2.0	8	1	8	0.84033613445378	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	0								3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	20200206143000	https://people.com/crime/kristin-smart-disappearance-classmate-paul-flores-briefly-detained/
904209081	20200206	202002	2020	2020.0986	GOV	GOVERNANCE						GOV													1	090	090	09	2	-2.0	2	1	2	1.628664495114	1	Seychelles	SE	SE		-4.583333	55.666667	SE	0								1	Maldives	MV	MV		3.2	73	MV	20200206143000	https://allafrica.com/stories/202002060611.html
904209082	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													0	100	100	10	3	-5.0	12	2	12	-7.75969962453066	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								1	Nigeria	NI	NI		10	8	NI	20200206143000	https://www.sfgate.com/news/article/The-6-countries-in-Trump-s-new-travel-ban-pose-15034818.php
904209083	20200206	202002	2020	2020.0986	GOV	GOVERNOR						GOV													1	1014	101	10	3	-5.0	10	1	10	0.25380710659899	4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	0								4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	20200206143000	https://nairobinews.nation.co.ke/editors-picks/court-denies-sonko-permission-to-attend-un-conference-in-uae
904209084	20200206	202002	2020	2020.0986	GOV	CHIEF MINISTER						GOV													0	111	111	11	3	-2.0	3	1	3	-1.57384987893463	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20200206143000	https://www.thenewsminute.com/article/war-words-kerala-assembly-congress-alleges-pinarayi-hoodwinking-state-npr-117659
904209085	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													0	114	114	11	3	-2.0	2	1	2	-4.84544695071011	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								1	Ukraine	UP	UP		49	32	UP	20200206143000	https://thevillagereporter.com/president-trump-trial-closing-arguments-aim-at-voters-history/
904209086	20200206	202002	2020	2020.0986	GOV	ATTORNEY GENERAL						GOV													1	145	145	14	3	-7.5	1	1	1	0.61728395061729	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20200206143000	https://punchng.com/nigeria-to-receive-318m-abacha-loot-within-three-days-malami/
904209087	20200206	202002	2020	2020.0986	GOV	ATTORNEY GENERAL						GOV													1	145	145	14	3	-7.5	7	1	7	0.61728395061729	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	0								1	United States	US	US		39.828175	-98.5795	US	20200206143000	https://punchng.com/nigeria-to-receive-318m-abacha-loot-within-three-days-malami/
904209088	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV													1	160	160	16	4	-4.0	10	1	10	4.02684563758389	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20200206143000	http://dunyanews.tv/en/Pakistan/531403-Government-committees-decide-to-remove-allies-reservations
904209089	20200206	202002	2020	2020.0986	GOV	ADMINISTRATION						GOV													0	172	172	17	4	-5.0	2	1	2	-1.93905817174515	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								1	Hungary	HU	HU		47	20	HU	20200206143000	https://norfolkdailynews.com/commentary/u-s--china-tech-war-intensifying/article_b00136c4-482e-11ea-bba9-b3d2f67b3dbb.html
904209090	20200206	202002	2020	2020.0986	GOV	PRINCE						GOV													1	172	172	17	4	-5.0	4	1	2	5.52325581395349	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	0								4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20200206143000	https://m.channel24.co.za/Gossip/Royal-News/the-queens-favourite-food-has-been-revealed-and-it-might-surprise-you-20200206
904209091	20200206	202002	2020	2020.0986	GOV	ADMINISTRATION						GOV													0	172	172	17	4	-5.0	4	1	4	-1.93905817174515	1	Hungary	HU	HU		47	20	HU	0								1	Hungary	HU	HU		47	20	HU	20200206143000	https://norfolkdailynews.com/commentary/u-s--china-tech-war-intensifying/article_b00136c4-482e-11ea-bba9-b3d2f67b3dbb.html
904209092	20200206	202002	2020	2020.0986	GOV	MAYOR						GOV													0	173	173	17	4	-5.0	10	1	10	-10.0840336134454	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	0								4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20200206143000	https://www.africanews.com/2020/02/06/ethiopia-police-orthodox-faithful-clash-over-disputed-land-3-killed/
904209093	20200206	202002	2020	2020.0986	GOV	PREMIER						GOV			AFR	AFRICA	AFR								1	020	020	02	1	3.0	8	1	8	-5.84415584415584	4	Amajuba, Eastern Cape, South Africa	SF	SF05	77321	-31.4222	26.046	-1206967	4	Amajuba, Eastern Cape, South Africa	SF	SF05	77321	-31.4222	26.046	-1206967	4	Amajuba, Eastern Cape, South Africa	SF	SF05	77321	-31.4222	26.046	-1206967	20200206143000	https://www.timeslive.co.za/politics/2020-02-06-premier-calls-for-kwazulu-natal-to-be-declared-a-disaster-zone/
904209094	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV			AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	1.7578125	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20200206143000	https://www.ippmedia.com/en/editorial/key-successful-agriculture%C2%A0-africa-more-fertilisers
904209095	20200206	202002	2020	2020.0986	GOV	STATE OFFICIAL						GOV			AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	0.79365079365079	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200206143000	https://www.crescent-news.com/news/local_news/state-officials-encourage-farmers-to-participate-in-h-o-program/article_94a518b4-7d16-538e-93aa-91feecf425f0.html
904209096	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	-3.13588850174216	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20200206143000	https://www.adelaidenow.com.au/news/south-australia/what-is-james-nash-house/news-story/605fc4eea75f8299411d43d7191bd4bd?nk=2722ca4d97c071cdf7fb5af86b5a37da-1580998685
904209097	20200206	202002	2020	2020.0986	GOV	EXTERNAL AFFAIRS MINIST						GOV			BUS	BUSINESS						BUS			1	010	010	01	1	0.0	20	1	10	2.04918032786885	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20200206143000	http://www.newsonair.com/News?title=External-Affairs-Minister-Jaishankar-addresses-India---Central-Asia-Business-Council-in-New-Delhi&id=380944
904209098	20200206	202002	2020	2020.0986	GOV	EXTERNAL AFFAIRS MINIST						GOV			BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	2.04918032786885	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20200206143000	http://www.newsonair.com/News?title=External-Affairs-Minister-Jaishankar-addresses-India---Central-Asia-Business-Council-in-New-Delhi&id=380944
904209099	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV			BUS	AIRLINE						BUS			1	040	040	04	1	1.0	10	1	10	0.65789473684211	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20200206143000	http://www.702.co.za/articles/374176/saa-shouldn-t-get-special-uif-treatment-democratic-alliance
904209100	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	0.65789473684211	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20200206143000	http://www.702.co.za/articles/374176/saa-shouldn-t-get-special-uif-treatment-democratic-alliance
904209101	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV			BUS	MANUFACTURER						BUS			1	051	051	05	1	3.4	30	1	10	-3.89972144846797	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20200206143000	http://investvine.com/thailands-plastic-bag-ban-puts-manufacturers-on-the-brink-of-closure/
904209102	20200206	202002	2020	2020.0986	GOV	GOVERNMENT						GOV			BUS	INDUSTRY						BUS			0	071	071	07	2	7.4	2	2	2	2.0629750271444	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20200206143000	https://www.sfgate.com/news/article/Sanders-called-JPMorgan-s-CEO-America-s-biggest-15034817.php
904209103	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV			BUS	AIRLINE						BUS			1	073	073	07	2	7.4	10	1	10	0.65789473684211	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20200206143000	http://www.702.co.za/articles/374176/saa-shouldn-t-get-special-uif-treatment-democratic-alliance
904209104	20200206	202002	2020	2020.0986	GOV	ADMINISTRATION						GOV			BUS	COMPANY						BUS			1	172	172	17	4	-5.0	5	1	5	-1.93905817174515	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20200206143000	https://norfolkdailynews.com/commentary/u-s--china-tech-war-intensifying/article_b00136c4-482e-11ea-bba9-b3d2f67b3dbb.html
904209105	20200206	202002	2020	2020.0986	GOV	FIREFIGHTER						GOV			CAN	OTTAWA	CAN								1	020	020	02	1	3.0	10	1	10	-8.78186968838527	3	Alvordton, Ohio, United States	US	USOH	OH171	41.6659	-84.4369	1064318	3	Alvordton, Ohio, United States	US	USOH	OH171	41.6659	-84.4369	1064318	3	Alvordton, Ohio, United States	US	USOH	OH171	41.6659	-84.4369	1064318	20200206143000	https://www.crescent-news.com/crimewatch/local_crime/area-police-reports/article_58b2accc-d724-59fc-9883-53269d84e800.html
904209106	20200206	202002	2020	2020.0986	GOV	PRINCE						GOV			CAN	CANADA	CAN								1	172	172	17	4	-5.0	11	1	6	5.52325581395349	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20200206143000	https://m.channel24.co.za/Gossip/Royal-News/the-queens-favourite-food-has-been-revealed-and-it-might-surprise-you-20200206
904209107	20200206	202002	2020	2020.0986	GOV	TREASURY SECRETARY						GOV			CHN	CHINA	CHN								1	014	014	01	1	0.0	8	1	8	-0.63291139240507	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200206143000	https://www.foxbusiness.com/markets/coronavirus-boeing-gdp-steven-mnuchin
904209108	20200206	202002	2020	2020.0986	GOV	EMBASSY						GOV			CHN	CHINA	CHN								0	160	160	16	4	-4.0	2	1	2	-0.89285714285714	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20200206143000	https://www.straitstimes.com/asia/east-asia/frustration-mounts-among-foreigners-stranded-in-hubei-amid-coronavirus-outbreak
904209109	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV			CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	040	040	04	1	1.0	6	1	6	-3.87931034482759	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20200206143000	https://www.modernghana.com/news/983307/open-communication-to-the-ghana-catholic-bishops.html
904209110	20200206	202002	2020	2020.0986	GOV	PRESIDENT						GOV			CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	046	046	04	1	7.0	6	1	6	-3.87931034482759	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20200206143000	https://www.modernghana.com/news/983307/open-communication-to-the-ghana-catholic-bishops.html
904209111	20200206	202002	2020	2020.0986	GOV	SOVEREIGN						GOV			CVL	CIVILIAN						CVL			0	042	042	04	1	1.9	1	1	1	-0.96153846153846	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Israel	IS	IS		31.5	34.75	IS	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20200206143000	https://www.alaraby.co.uk/english/news/2020/2/6/sudan-says-leader-made-no-promises-to-israel-pm
904209112	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV			DNK	DANISH	DNK								0	020	020	02	1	3.0	4	1	4	1.55945419103314	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20200206143000	https://www.universityworldnews.com/post.php?story=20200206093633443
904209113	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV			DNKEDU	DANISH	DNK					EDU			0	020	020	02	1	3.0	6	1	6	1.55945419103314	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20200206143000	https://www.universityworldnews.com/post.php?story=20200206093633443
904209114	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV			EDU	UNIVERSITY						EDU			0	013	013	01	1	0.4	7	1	7	1.55945419103314	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20200206143000	https://www.universityworldnews.com/post.php?story=20200206093633443
904209115	20200206	202002	2020	2020.0986	GOV	MINISTRY						GOV			EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-1.60771704180064	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20200206143000	https://www.catholic-sf.org/news/young-missionaries-bring-the-gospel-to-prisoners-in-chile
904209116	20200206	202002	2020	2020.0986	GOV	KING						GOV			EGY	EGYPTIAN	EGY								1	010	010	01	1	0.0	2	1	2	3.96039603960396	1	Saudi Arabia	SA	SA		25	45	SA	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Saudi Arabia	SA	SA		25	45	SA	20200206143000	https://aawsat.com/english/home/article/2118461/king-salman-sends-written-message-sisi
904209117	20200206	202002	2020	2020.0986	GOV	KING						GOV			EGYGOV	EGYPTIAN	EGY					GOV			1	010	010	01	1	0.0	2	1	2	3.96039603960396	1	Saudi Arabia	SA	SA		25	45	SA	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20200206143000	https://aawsat.com/english/home/article/2118461/king-salman-sends-written-message-sisi
904209118	20200206	202002	2020	2020.0986	GOV	KING						GOV			EGYGOV	EGYPT	EGY					GOV			1	010	010	01	1	0.0	1	1	1	3.96039603960396	1	Saudi Arabia	SA	SA		25	45	SA	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Saudi Arabia	SA	SA		25	45	SA	20200206143000	https://aawsat.com/english/home/article/2118461/king-salman-sends-written-message-sisi
904209119	20200206	202002	2020	2020.0986	GOV	UNDERSECRETARY						GOV			EGYGOVHLH	ASWAN	EGY					GOV	HLH		1	010	010	01	1	0.0	3	1	3	-10.7344632768361	4	Upper Egypt, Egypt (general), Egypt	EG	EG00	65984	26	32	-291439	4	Upper Egypt, Egypt (general), Egypt	EG	EG00	65984	26	32	-291439	4	Upper Egypt, Egypt (general), Egypt	EG	EG00	65984	26	32	-291439	20200206143000	http://www.xinhuanet.com/english/2020-02/06/c_138761621.htm
