GlobalEventID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	Dateadded	Sourceurl

903847422	20190205	201902	2019	2019.0959	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	4	1	4	0.98765432098766	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	20200205053000	https://www.msn.com/en-nz/news/other/the-bachelorettes-tavita-karika-opens-up-about-his-mums-mental-health-struggles/ar-BBZFdGi
903847423	20190205	201902	2019	2019.0959	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	6	1	6	0.98765432098766	1	Australia	AS	AS		-25	135	AS	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	20200205053000	https://www.msn.com/en-nz/news/other/the-bachelorettes-tavita-karika-opens-up-about-his-mums-mental-health-struggles/ar-BBZFdGi
903847424	20190205	201902	2019	2019.0959	BUS	COMPANY						BUS													0	180	180	18	4	-9.0	10	1	10	-4.10276073619632	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200205053000	https://www.huffpost.com/entry/uber-reveals-sexual-assaults-during-rides_n_5de95bb3e4b00149f73da151
903847425	20190205	201902	2019	2019.0959	GHA	GHANA	GHA								EDU	SCHOOL						EDU			1	016	016	01	1	-2.0	2	1	2	-5.74712643678161	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20200205053000	https://www.echonews.com.au/news/scandal-plagued-private-schools-latest-drama1/3937221/
903847426	20190205	201902	2019	2019.0959	LAB	TRADE UNION						LAB													0	090	090	09	2	-2.0	5	1	5	-1.58045977011495	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20200205053000	https://grist.org/politics/trump-state-of-the-unions-brief-environmental-interlude-more-oil-more-trees/
903847427	20190205	201902	2019	2019.0959	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.98765432098766	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	20200205053000	https://www.msn.com/en-nz/news/other/the-bachelorettes-tavita-karika-opens-up-about-his-mums-mental-health-struggles/ar-BBZFdGi
903847428	20190205	201902	2019	2019.0959	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.98765432098766	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	1	Australia	AS	AS		-25	135	AS	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	20200205053000	https://www.msn.com/en-nz/news/other/the-bachelorettes-tavita-karika-opens-up-about-his-mums-mental-health-struggles/ar-BBZFdGi
903847429	20190205	201902	2019	2019.0959	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	0.98765432098766	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200205053000	https://www.msn.com/en-nz/news/other/the-bachelorettes-tavita-karika-opens-up-about-his-mums-mental-health-struggles/ar-BBZFdGi
903847430	20190205	201902	2019	2019.0959	SPY	INTELLIGENCE COMMUNITY						SPY			RUS	RUSSIAN	RUS								0	010	010	01	1	0.0	2	1	2	-3.81471389645776	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20200205053000	https://www.sfgate.com/news/article/Iowa-trouble-was-closer-to-home-than-foreign-15031037.php
903847431	20200106	202001	2020	2020.0164	CVL	RESIDENTS						CVL													1	036	036	03	1	4.0	2	1	2	0.67340067340067	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	0								3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	20200205053000	https://www.huffpost.com/entry/mcadenville-north-carolina-christmas-town_n_5dfa6ab0e4b0eb2264d2e625
903847432	20200106	202001	2020	2020.0164	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	0.67340067340067	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	20200205053000	https://www.huffpost.com/entry/mcadenville-north-carolina-christmas-town_n_5dfa6ab0e4b0eb2264d2e625
903847433	20200106	202001	2020	2020.0164	GOV	ATTORNEY GENERAL						GOV													0	012	012	01	1	-0.4	2	1	2	-2.90909090909091	3	Horry County, South Carolina, United States	US	USSC	SC051	33.9168	-78.9831	1248005	0								3	Horry County, South Carolina, United States	US	USSC		33.9168	-78.9831	1248005	20200205053000	https://www.myhorrynews.com/news/local/horry_county/horry-county-s-second-amendment-sanctuary-proposal-receives-initial-approval/article_24cd3644-47d3-11ea-9da8-cf6b32309261.html
903847434	20200106	202001	2020	2020.0164	GOV	ATTORNEY GENERAL						GOV			LEG	LEGISLATURE						LEG			1	020	020	02	1	3.0	10	1	10	-3.22580645161291	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20200205053000	https://www.wbay.com/content/news/AG-Kaul-wants-action-on-bill-to-prevent-another-rape-kit-backlog-567576421.html
903847435	20200106	202001	2020	2020.0164	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	4	1	4	-2.90909090909091	3	City Of Columbia, South Carolina, United States	US	USSC	SC079	34.0364	-80.9025	2404107	3	City Of Columbia, South Carolina, United States	US	USSC		34.0364	-80.9025	2404107	3	City Of Columbia, South Carolina, United States	US	USSC		34.0364	-80.9025	2404107	20200205053000	https://www.myhorrynews.com/news/local/horry_county/horry-county-s-second-amendment-sanctuary-proposal-receives-initial-approval/article_24cd3644-47d3-11ea-9da8-cf6b32309261.html
903847436	20200106	202001	2020	2020.0164	MYS	KUALA LUMPUR	MYS																		1	190	190	19	4	-10.0	1	1	1	-7.6530612244898	4	Dengkil, Selangor, Malaysia	MY	MY12	18585	2.86	101.681	11058587	0								4	Dengkil, Selangor, Malaysia	MY	MY12	18585	2.86	101.681	11058587	20200205053000	https://www.freemalaysiatoday.com/category/nation/2020/02/05/drug-and-gambling-probe-involving-dengkil-rep-being-completed/
903847437	20200106	202001	2020	2020.0164	MYS	KUALA LUMPUR	MYS								SAUGOV	ABDULLAH	SAU					GOV			1	190	190	19	4	-10.0	7	1	7	-7.6530612244898	4	Dengkil, Selangor, Malaysia	MY	MY12	18585	2.86	101.681	11058587	4	Dengkil, Selangor, Malaysia	MY	MY12	18585	2.86	101.681	11058587	4	Dengkil, Selangor, Malaysia	MY	MY12	18585	2.86	101.681	11058587	20200205053000	https://www.freemalaysiatoday.com/category/nation/2020/02/05/drug-and-gambling-probe-involving-dengkil-rep-being-completed/
903847438	20200106	202001	2020	2020.0164	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	3	1	3	0.67340067340067	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	0								3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	20200205053000	https://www.huffpost.com/entry/mcadenville-north-carolina-christmas-town_n_5dfa6ab0e4b0eb2264d2e625
903847439	20200106	202001	2020	2020.0164	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	4	1	4	0.67340067340067	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	3	Mcadenville, North Carolina, United States	US	USNC	NC071	35.2593	-81.0754	1021377	20200205053000	https://www.huffpost.com/entry/mcadenville-north-carolina-christmas-town_n_5dfa6ab0e4b0eb2264d2e625
903847440	20200106	202001	2020	2020.0164	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			0	012	012	01	1	-0.4	2	1	2	-2.90909090909091	3	Horry County, South Carolina, United States	US	USSC	SC051	33.9168	-78.9831	1248005	3	City Of Columbia, South Carolina, United States	US	USSC		34.0364	-80.9025	2404107	3	Horry County, South Carolina, United States	US	USSC		33.9168	-78.9831	1248005	20200205053000	https://www.myhorrynews.com/news/local/horry_county/horry-county-s-second-amendment-sanctuary-proposal-receives-initial-approval/article_24cd3644-47d3-11ea-9da8-cf6b32309261.html
903847441	20200106	202001	2020	2020.0164	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	012	012	01	1	-0.4	2	1	2	-2.90909090909091	3	Horry County, South Carolina, United States	US	USSC	SC051	33.9168	-78.9831	1248005	3	City Of Columbia, South Carolina, United States	US	USSC		34.0364	-80.9025	2404107	3	Horry County, South Carolina, United States	US	USSC		33.9168	-78.9831	1248005	20200205053000	https://www.myhorrynews.com/news/local/horry_county/horry-county-s-second-amendment-sanctuary-proposal-receives-initial-approval/article_24cd3644-47d3-11ea-9da8-cf6b32309261.html
903847442	20200129	202001	2020	2020.0795	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	1.28205128205128	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200205053000	https://www.vindy.com/news/local-news/2020/02/lordstown-motors-sets-high-benchmark/
903847443	20200129	202001	2020	2020.0795	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	1.28205128205128	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200205053000	https://www.vindy.com/news/local-news/2020/02/lordstown-motors-sets-high-benchmark/
903847444	20200129	202001	2020	2020.0795	CAN	CANADA	CAN								GOV	PRINCE						GOV			1	051	051	05	1	3.4	1	1	1	2.78637770897833	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	20200205053000	https://www.newidea.com.au/prince-harry-meghan-markle-accused-of-joining-celebrity-endorsement-firm
903847445	20200129	202001	2020	2020.0795	GOV	CHIEF EXECUTIVE						GOV			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-4.19161676646707	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20200205053000	https://www.thejakartapost.com/life/2020/02/05/jeff-bezos-urges-judge-to-dismiss-suit-by-girlfriends-brother.html
903847446	20200129	202001	2020	2020.0795	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-5	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20200205053000	https://www.huffpost.com/entry/chris-wallace-amy-klobuchar-myon-burrell_n_5e36f16bc5b6f262332b11ed
903847447	20200129	202001	2020	2020.0795	LEG	LAWMAKER						LEG													0	020	020	02	1	3.0	4	1	4	-2.9350104821803	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20200205053000	https://www.msn.com/en-us/news/world/cannabis-coffee-indonesias-sharia-stronghold-sidesteps-drug-ban/ar-BBZF6sE
903847448	20200129	202001	2020	2020.0795	LEG	LAWMAKER						LEG													0	020	020	02	1	3.0	6	1	6	-2.9350104821803	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20200205053000	https://www.msn.com/en-us/news/world/cannabis-coffee-indonesias-sharia-stronghold-sidesteps-drug-ban/ar-BBZF6sE
903847449	20200129	202001	2020	2020.0795	LEG	LAWMAKER						LEG													0	081	081	08	2	5.0	10	1	10	-2.9350104821803	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20200205053000	https://www.msn.com/en-us/news/world/cannabis-coffee-indonesias-sharia-stronghold-sidesteps-drug-ban/ar-BBZF6sE
903847450	20200129	202001	2020	2020.0795	UKRGOV	UKRAINE	UKR					GOV			LEG	CHAMBER						LEG			1	120	120	12	3	-4.0	2	1	2	-4.81171548117155	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200205053000	https://www.theepochtimes.com/sen-paul-uses-senate-floor-speech-to-pose-question-blocked-by-chief-justice-roberts_3227565.html
903847451	20200129	202001	2020	2020.0795	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	040	040	04	1	1.0	3	1	3	1.28205128205128	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20200205053000	https://www.vindy.com/news/local-news/2020/02/lordstown-motors-sets-high-benchmark/
903847452	20200204	202002	2020	2020.0932											ESP	SPANISH	ESP								1	057	057	05	1	8.0	1	1	1	3.84615384615384	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200205053000	http://www.aero-news.net/index.cfm?do=main.textpost&id=3f69b864-26b1-4c79-a499-85bab328455b
903847453	20200204	202002	2020	2020.0932	BELELI	GUY VERHOFSTADT	BEL					ELI													1	013	013	01	1	0.4	5	1	5	-1.54185022026432	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20200205053000	https://www.huffingtonpost.in/entry/could-the-uk-still-rejoin-the-eu-after-brexit_in_5e340a5cc5b611ac94d31158
903847454	20200204	202002	2020	2020.0932	BELELI	GUY VERHOFSTADT	BEL					ELI			IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			1	013	013	01	1	0.4	5	1	5	-1.54185022026432	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20200205053000	https://www.huffingtonpost.in/entry/could-the-uk-still-rejoin-the-eu-after-brexit_in_5e340a5cc5b611ac94d31158
903847455	20200204	202002	2020	2020.0932	BHS	BAHAMA	BHS																		0	130	130	13	3	-4.4	2	1	2	-4.84104046242774	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205053000	http://www.jamaicaobserver.com/news/more-alleged-gangsters-accuse-cops-of-fabricating-evidence_186436?profile=1373&template=MobileArticle
903847456	20200204	202002	2020	2020.0932	CHE	SWITZERLAND	CHE								ESP	SPANISH	ESP								1	057	057	05	1	8.0	5	1	5	3.84615384615384	4	Pilatus, Switzerland (general), Switzerland	SZ	SZ00	26298	46.9767	8.25494	-2553616	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200205053000	http://www.aero-news.net/index.cfm?do=main.textpost&id=3f69b864-26b1-4c79-a499-85bab328455b
903847457	20200204	202002	2020	2020.0932	CHE	SWITZERLAND	CHE								ESP	SPAIN	ESP								1	057	057	05	1	8.0	1	1	1	3.84615384615384	1	Spain	SP	SP		40	-4	SP	1	Australia	AS	AS		-25	135	AS	1	United Arab Emirates	AE	AE		24	54	AE	20200205053000	http://www.aero-news.net/index.cfm?do=main.textpost&id=3f69b864-26b1-4c79-a499-85bab328455b
903847458	20200204	202002	2020	2020.0932	ESP	SPANISH	ESP								CHE	SWITZERLAND	CHE								1	057	057	05	1	8.0	6	1	6	3.84615384615384	1	Spain	SP	SP		40	-4	SP	4	Pilatus, Switzerland (general), Switzerland	SZ	SZ00	26298	46.9767	8.25494	-2553616	1	Spain	SP	SP		40	-4	SP	20200205053000	http://www.aero-news.net/index.cfm?do=main.textpost&id=3f69b864-26b1-4c79-a499-85bab328455b
903847459	20200204	202002	2020	2020.0932	JUD	ATTORNEY						JUD													0	016	016	01	1	-2.0	3	1	3	-4.84104046242774	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205053000	http://www.jamaicaobserver.com/news/more-alleged-gangsters-accuse-cops-of-fabricating-evidence_186436?profile=1373&template=MobileArticle
903847460	20200204	202002	2020	2020.0932	JUD	ATTORNEY						JUD			BHS	BAHAMA	BHS								0	016	016	01	1	-2.0	1	1	1	-4.84104046242774	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205053000	http://www.jamaicaobserver.com/news/more-alleged-gangsters-accuse-cops-of-fabricating-evidence_186436?profile=1373&template=MobileArticle
903847461	20200205	202002	2020	2020.0959											AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	2	1	2	0.34246575342466	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20200205053000	https://www.newsbusters.org/blogs/nb/nicholas-fondacaro/2020/02/05/cnns-tapper-decries-trumps-reality-tv-sotu-divisive-red-meat
903847462	20200205	202002	2020	2020.0959											AFR	AFRICA	AFR								1	130	130	13	3	-4.4	4	1	4	-3.01953818827709	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20200205053000	https://mybroadband.co.za/news/energy/337492-dark-days-ahead-for-south-africa.html
903847463	20200205	202002	2020	2020.0959											ATG	ANTIGUA AND BARBUDA	ATG								1	036	036	03	1	4.0	2	1	2	9	0								1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	20200205053000	https://www.allatsea.net/first-ever-antigua-and-barbuda-kite-surf-week-set-for-june-24-30-2020/
903847464	20200205	202002	2020	2020.0959											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	10	1	10	-4.92676431424767	0								4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20200205053000	https://www.dailymail.co.uk/news/article-7967831/Sick-woman-rushed-Qantas-flight-quarantined-Melbourne-Airport.html
903847465	20200205	202002	2020	2020.0959											AUS	CANBERRA	AUS								1	173	173	17	4	-5.0	10	1	10	-6.87022900763359	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20200205053000	https://www.police.gov.sg/Media-Room/News/20200204_ARREST_MAN_ARRESTED_FOR_LOANSHARK_HARASSMENT_L
903847466	20200205	202002	2020	2020.0959											AUSGOV	AUSTRALIAN	AUS					GOV			1	030	030	03	1	4.0	2	1	2	-2.03327171903882	0								4	Noongar, Western Australia, Australia	AS	AS08	5571	-31.3333	118.967	-1591826	4	Noongar, Western Australia, Australia	AS	AS08	5571	-31.3333	118.967	-1591826	20200205053000	https://www.sbs.com.au/nitv/nitv-news/article/2020/02/05/community-consulted-over-noongar-compensation-case
903847467	20200205	202002	2020	2020.0959											AUSGOV	AUSTRALIA	AUS					GOV			0	190	190	19	4	-10.0	2	1	2	-2.03327171903882	0								4	Timber Creek, Northern Territory, Australia	AS	AS03	154722	-15.6482	130.477	11430707	4	Timber Creek, Northern Territory, Australia	AS	AS03	154722	-15.6482	130.477	11430707	20200205053000	https://www.sbs.com.au/nitv/nitv-news/article/2020/02/05/community-consulted-over-noongar-compensation-case
903847468	20200205	202002	2020	2020.0959											BRB	BARBADOS	BRB								1	042	042	04	1	1.9	10	1	10	4.65346534653466	0								4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	20200205053000	https://barbadostoday.bb/2020/02/05/all-aboard-for-we-gatherin/
903847469	20200205	202002	2020	2020.0959											BRB	BARBADOS	BRB								0	042	042	04	1	1.9	2	1	2	-6.94050991501417	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20200205053000	https://barbadostoday.bb/2020/02/05/jumbling-guns-drugs-and-corruption/
903847470	20200205	202002	2020	2020.0959											BUS	COMPANY						BUS			0	010	010	01	1	0.0	5	1	5	-4.10276073619632	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200205053000	https://www.huffpost.com/entry/uber-reveals-sexual-assaults-during-rides_n_5de95bb3e4b00149f73da151
903847471	20200205	202002	2020	2020.0959											BUS	COMPANY						BUS			0	0831	083	08	2	5.0	6	1	6	-3.78548895899054	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20200205053000	https://www.japantimes.co.jp/?post_type=news&p=2464771
903847472	20200205	202002	2020	2020.0959											CAN	CANADA	CAN								1	051	051	05	1	3.4	1	1	1	2.78637770897833	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200205053000	https://www.newidea.com.au/prince-harry-meghan-markle-accused-of-joining-celebrity-endorsement-firm
903847473	20200205	202002	2020	2020.0959											CANEDU	TORONTO	CAN					EDU			1	050	050	05	1	3.5	5	1	5	-1.56739811912225	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20200205053000	https://vdare.com/posts/yale-researchers-not-11-million-but-22-8-million-undocumented-immigrants
903847474	20200205	202002	2020	2020.0959											CHN	BEIJING	CHN								0	042	042	04	1	1.9	10	1	10	-6.0546875	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20200205053000	https://www.nytimes.com/reuters/2020/02/04/world/asia/03reuters-china-health-pets.html
903847475	20200205	202002	2020	2020.0959											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-1.63132137030995	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20200205053000	https://www.dailytargum.com/article/2020/02/nj-department-of-health-issues-new-coronavirus-guidelines
903847476	20200205	202002	2020	2020.0959											COP	PRISON						COP			0	020	020	02	1	3.0	7	1	7	-0.2835538752363	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20200205053000	https://tribune.com.pk/story/2150430/1-sindh-govt-increase-wheat-support-price/
903847477	20200205	202002	2020	2020.0959											COP	POLICE						COP			1	041	041	04	1	1.0	10	1	10	-3.52941176470589	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200205053000	https://www.huffingtonpost.in/entry/shaheen-bagh-shooting-aap-delhi-police_in_5e3a2e51c5b6b5fb4389c76b
903847478	20200205	202002	2020	2020.0959											COP	PRISON						COP			0	051	051	05	1	3.4	7	1	7	-0.2835538752363	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20200205053000	https://tribune.com.pk/story/2150430/1-sindh-govt-increase-wheat-support-price/
903847479	20200205	202002	2020	2020.0959											COP	DETECTIVE						COP			1	080	080	08	2	5.0	6	1	6	-5.50964187327824	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20200205053000	https://www.delconewsnetwork.com/countypress/news/broomall-insurance-adjuster-charged-with-stealing-g/article_c72718c7-013c-5714-b8c9-a90b1aca0238.html
903847480	20200205	202002	2020	2020.0959											COP	DEPUTY						COP			0	100	100	10	3	-5.0	10	1	10	-3.52941176470589	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200205053000	https://www.huffingtonpost.in/entry/shaheen-bagh-shooting-aap-delhi-police_in_5e3a2e51c5b6b5fb4389c76b
903847481	20200205	202002	2020	2020.0959											COP	PRISON						COP			1	173	173	17	4	-5.0	6	1	6	-5	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20200205053000	https://www.huffpost.com/entry/chris-wallace-amy-klobuchar-myon-burrell_n_5e36f16bc5b6f262332b11ed
903847482	20200205	202002	2020	2020.0959											COP	DEPUTY						COP			1	190	190	19	4	-10.0	3	1	3	-4.22535211267606	0								3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	20200205053000	https://insurancenewsnet.com/oarticle/florence-shooting-victim-anti-abortion-activist-among-scs-state-of-the-union-guests
