GlobalEventID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	Dateadded	Sourceurl
903944841	20200205	202002	2020	2020.0959	BGR	BULGARIA	BGR								GOV	AUTHORITIES						GOV			1	012	012	01	1	-0.4	2	1	2	-7.48502994011976	1	Bulgaria	BU	BU		43	25	BU	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20200205143000	https://sofiaglobe.com/2020/02/05/bulgaria-complains-about-serbia-delay-in-ex-ccb-banker-vassilevs-extradition/
903944842	20200205	202002	2020	2020.0959	BGR	BULGARIA	BGR								GOV	AUTHORITIES						GOV			1	012	012	01	1	-0.4	2	1	2	-7.48502994011976	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://sofiaglobe.com/2020/02/05/bulgaria-complains-about-serbia-delay-in-ex-ccb-banker-vassilevs-extradition/
903944843	20200205	202002	2020	2020.0959	BGR	BULGARIA	BGR								SCGSRB	SERBIA	SRB								1	114	114	11	3	-2.0	8	1	8	-7.48502994011976	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20200205143000	https://sofiaglobe.com/2020/02/05/bulgaria-complains-about-serbia-delay-in-ex-ccb-banker-vassilevs-extradition/
903944844	20200205	202002	2020	2020.0959	BGR	BULGARIA	BGR								SCGSRB	SERBIA	SRB								1	114	114	11	3	-2.0	2	1	2	-7.48502994011976	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://sofiaglobe.com/2020/02/05/bulgaria-complains-about-serbia-delay-in-ex-ccb-banker-vassilevs-extradition/
903944845	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS																		1	010	010	01	1	0.0	8	1	8	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944846	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS																		1	051	051	05	1	3.4	2	1	2	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944847	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS																		1	057	057	05	1	8.0	2	1	2	-5.76323987538941	4	Haigang, Guangdong, China	CH	CH30	13035	20.2856	110.074	8017413	0								4	Haigang, Guangdong, China	CH	CH30	13035	20.2856	110.074	8017413	20200205143000	http://www.tribune242.com/news/2020/feb/05/virus-quarantine-number-now-10/
903944848	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS																		1	1821	182	18	4	-9.0	10	1	8	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944849	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS								BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS		1	051	051	05	1	3.4	4	1	4	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944850	20200205	202002	2020	2020.0959	BHS	BAHAMA	BHS								BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS		1	051	051	05	1	3.4	2	1	2	0.894854586129751	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944851	20200205	202002	2020	2020.0959	BHS	BAHAMIAN	BHS								GOVHLH	HEALTH OFFICIAL						GOV	HLH		1	057	057	05	1	8.0	5	1	5	-5.76323987538941	4	Haigang, Guangdong, China	CH	CH30	13035	20.2856	110.074	8017413	4	Haigang, Guangdong, China	CH	CH30	13035	20.2856	110.074	8017413	4	Haigang, Guangdong, China	CH	CH30	13035	20.2856	110.074	8017413	20200205143000	http://www.tribune242.com/news/2020/feb/05/virus-quarantine-number-now-10/
903944852	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS												1	010	010	01	1	0.0	2	1	2	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944853	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS												1	051	051	05	1	3.4	2	1	2	0.894854586129751	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944854	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS												0	051	051	05	1	3.4	6	1	6	0.894854586129751	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944855	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS												1	1821	182	18	4	-9.0	2	1	2	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944856	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS												0	1821	182	18	4	-9.0	6	1	6	0.894854586129751	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944857	20200205	202002	2020	2020.0959	BHSGOVBUS	GLENYS HANNA MARTIN	BHS					GOV	BUS		BHS	BAHAMA	BHS								0	1821	182	18	4	-9.0	2	1	2	0.894854586129751	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944858	20200205	202002	2020	2020.0959	BHSGOVHLH	HUBERT MINNIS	BHS					GOV	HLH		GOV	PRIME MINISTER						GOV			0	013	013	01	1	0.4	5	1	5	-3.40909090909091	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20200205143000	https://thenassauguardian.com/2020/02/05/rbdf-pleased-with-abaco-effort/
903944859	20200205	202002	2020	2020.0959	BLR	BELARUSIAN	BLR								BGR	BULGARIA	BGR								1	042	042	04	1	1.9	4	1	4	1.81818181818182	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Bulgaria	BU	BU		43	25	BU	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944860	20200205	202002	2020	2020.0959	BLR	BELARUSIAN	BLR								BGR	BULGARIA	BGR								1	042	042	04	1	1.9	8	1	8	1.81818181818182	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944861	20200205	202002	2020	2020.0959	BLR	BELARUSIAN	BLR								BLRGOV	BELARUSIAN	BLR					GOV			1	043	043	04	1	2.8	10	1	10	1.81818181818182	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944862	20200205	202002	2020	2020.0959	BLRGOV	BELARUSIAN	BLR					GOV			BGR	BULGARIA	BGR								1	042	042	04	1	1.9	6	1	6	1.81818181818182	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Bulgaria	BU	BU		43	25	BU	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944863	20200205	202002	2020	2020.0959	BLRGOV	BELARUSIAN	BLR					GOV			BLR	BELARUSIAN	BLR								1	042	042	04	1	1.9	8	1	8	1.81818181818182	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944864	20200205	202002	2020	2020.0959	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUSIAN	BLR								1	042	042	04	1	1.9	2	1	2	1.81818181818182	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20200205143000	https://eng.belta.by/politics/view/belarusian-fm-on-visit-to-bulgaria-127843-2020/
903944865	20200205	202002	2020	2020.0959	BLRJUD	BELARUS	BLR					JUD			BLR	BELARUS	BLR								1	051	051	05	1	3.4	2	1	2	2.05479452054795	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	20200205143000	https://charter97.org/en/news/2020/2/5/364837/
903944866	20200205	202002	2020	2020.0959	BLRMED	BELARUS	BLR					MED			BLR	BELARUS	BLR								1	051	051	05	1	3.4	2	1	2	2.05479452054795	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	20200205143000	https://charter97.org/en/news/2020/2/5/364837/
903944867	20200205	202002	2020	2020.0959	BLZ	BELIZE	BLZ								CVL	POPULATION						CVL			1	043	043	04	1	2.8	3	1	3	-3.4106412005457	1	Belize	BH	BH		17.25	-88.75	BH	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20200205143000	https://news.wsu.edu/2020/02/05/scientists-document-collapse-white-lipped-peccary/
903944868	20200205	202002	2020	2020.0959	BLZ	BELIZE	BLZ								CVL	POPULATION						CVL			1	043	043	04	1	2.8	1	1	1	-3.4106412005457	1	Mexico	MX	MX		23	-102	MX	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20200205143000	https://news.wsu.edu/2020/02/05/scientists-document-collapse-white-lipped-peccary/
903944869	20200205	202002	2020	2020.0959	BLZ	BELIZE	BLZ								CVL	POPULATION						CVL			1	043	043	04	1	2.8	1	1	1	-3.4106412005457	1	Mexico	MX	MX		23	-102	MX	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Mexico	MX	MX		23	-102	MX	20200205143000	https://news.wsu.edu/2020/02/05/scientists-document-collapse-white-lipped-peccary/
903944870	20200205	202002	2020	2020.0959	BUS	INVESTOR						BUS													0	010	010	01	1	0.0	10	1	10	0.13956734124215	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20200205143000	https://www.mondaq.com/Article/877258
903944871	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	2	1	2	0.6872852233677	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20200205143000	https://www.peacefmonline.com/pages/showbiz/movies/202002/400500.php
903944872	20200205	202002	2020	2020.0959	BUS	COMPANY						BUS													1	013	013	01	1	0.4	10	1	10	2.7027027027027	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20200205143000	https://www.qsrweb.com/news/500-unit-qsr-franchisee-names-president/
903944873	20200205	202002	2020	2020.0959	BUS	COMPANIES						BUS													1	017	017	01	1	0.0	10	1	10	11.3756613756613	4	Walldorf, Hessen, Germany	GM	GM05	16541	50	8.58333	-1882393	0								4	Walldorf, Hessen, Germany	GM	GM05	16541	50	8.58333	-1882393	20200205143000	https://www.finanznachrichten.de/nachrichten-2020-02/48777925-tmi-awards-ceremony-in-london-tis-awarded-for-the-best-customer-experience-004.htm
903944874	20200205	202002	2020	2020.0959	BUS	CORPORATION						BUS													1	020	020	02	1	3.0	3	1	3	-3.2008830022075	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20200205143000	https://www.thenewsminute.com/article/hyderabad-touts-cash-nrc-fears-civic-body-sees-rush-birth-certificates-117584
903944875	20200205	202002	2020	2020.0959	BUS	MERCHANT						BUS													0	033	033	03	1	5.2	6	1	6	0.49668874172185	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20200205143000	https://www.forbes.com/sites/alexandrasternlicht/2020/02/05/deliverr-cofounded-by-25-year-old-raises-40-million-series-c-to-power-ultra-fast-ecommerce-fulfillment/
903944876	20200205	202002	2020	2020.0959	BUS	MERCHANT						BUS													0	033	033	03	1	5.2	4	1	4	0.49668874172185	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20200205143000	https://www.forbes.com/sites/alexandrasternlicht/2020/02/05/deliverr-cofounded-by-25-year-old-raises-40-million-series-c-to-power-ultra-fast-ecommerce-fulfillment/
903944877	20200205	202002	2020	2020.0959	BUS	INVESTOR						BUS													1	036	036	03	1	4.0	10	1	10	0.13956734124215	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20200205143000	https://www.mondaq.com/Article/877258
903944878	20200205	202002	2020	2020.0959	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	32	1	20	3.91236306729264	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20200205143000	https://www.prnewswire.com/news-releases/hedera-hashgraph-to-leverage-armanino-trustexplorer-in-new-strategic-partnership-300999218.html
903944879	20200205	202002	2020	2020.0959	BUS	COMPANIES						BUS													0	042	042	04	1	1.9	3	1	3	-0.30959752321982	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20200205143000	https://www.afr.com/property/commercial/sydney-cbd-s-tight-market-forces-tenants-elsewhere-20200203-p53x9k
903944880	20200205	202002	2020	2020.0959	BUS	COMPANIES						BUS													1	042	042	04	1	1.9	10	1	10	11.3756613756613	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Walldorf, Hessen, Germany	GM	GM05	16541	50	8.58333	-1882393	20200205143000	https://www.finanznachrichten.de/nachrichten-2020-02/48777925-tmi-awards-ceremony-in-london-tis-awarded-for-the-best-customer-experience-004.htm
903944881	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													1	046	046	04	1	7.0	4	1	4	2.12014134275619	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20200205143000	https://www.theusnews.com/news/263932938/duncan-john-macdonald-launches-new-mentorship-program
903944882	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													1	046	046	04	1	7.0	6	1	6	2.12014134275619	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20200205143000	https://www.theusnews.com/news/263932938/duncan-john-macdonald-launches-new-mentorship-program
903944883	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													0	051	051	05	1	3.4	1	1	1	-1.33982947624848	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20200205143000	https://www.bnnbloomberg.ca/brexit-worsens-for-wall-street-as-europe-shakes-up-finance-rules-1.1385279
903944884	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													0	051	051	05	1	3.4	4	1	4	-1.33982947624848	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200205143000	https://www.bnnbloomberg.ca/brexit-worsens-for-wall-street-as-europe-shakes-up-finance-rules-1.1385279
903944885	20200205	202002	2020	2020.0959	BUS	BOSS						BUS													0	051	051	05	1	3.4	20	2	20	1.79405785212398	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20200205143000	https://www.independent.ie/world-news/drugs-giant-gsk-cashes-in-on-popular-shingles-vaccine-as-it-prepares-to-split-38929355.html
903944886	20200205	202002	2020	2020.0959	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	20	1	20	2.36486486486486	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20200205143000	https://www.prnewswire.com:443/news-releases/eddyfindt-completes-the-acquisition-of-ndt-global-300998702.html
903944887	20200205	202002	2020	2020.0959	BUS	BOSS						BUS													0	080	080	08	2	5.0	10	1	10	-0.31847133757962	4	Stevenage, Hertfordshire, United Kingdom	UK	UKF8	40114	51.9167	-0.216667	-2608712	0								4	Stevenage, Hertfordshire, United Kingdom	UK	UKF8	40114	51.9167	-0.216667	-2608712	20200205143000	https://www.socialistparty.org.uk/articles/30229/05-02-2020/socialist-sellers
903944888	20200205	202002	2020	2020.0959	BUS	BUSINESS						BUS													1	082	082	08	2	5.0	10	1	10	0.19569471624266	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20200205143000	https://www.afr.com/property/commercial/property-sector-s-donations-to-political-parties-20200205-p53xwv
903944889	20200205	202002	2020	2020.0959	BUS	BOSS						BUS													1	0831	083	08	2	5.0	6	1	6	0.16891891891892	4	Appledore, Devon, United Kingdom	UK	UKD4	40104	51.05	-4.2	-2588356	0								4	Appledore, Devon, United Kingdom	UK	UKD4	40104	51.05	-4.2	-2588356	20200205143000	https://www.devonlive.com/news/devon-news/babcock-boss-steps-down-after-3813405
903944890	20200205	202002	2020	2020.0959	BUS	BOSS						BUS													1	0831	083	08	2	5.0	6	1	6	0.16891891891892	4	Devonport, Plymouth, United Kingdom	UK	UKK4	40104	50.3667	-4.18333	-2594320	0								4	Devonport, Plymouth, United Kingdom	UK	UKK4	40104	50.3667	-4.18333	-2594320	20200205143000	https://www.devonlive.com/news/devon-news/babcock-boss-steps-down-after-3813405
903944891	20200205	202002	2020	2020.0959	BUS	PRODUCER						BUS													0	084	084	08	2	7.0	5	1	5	1.83356840620593	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20200205143000	http://www.universitytimes.ie/2020/02/for-dublins-classic-yellow-the-future-is-golden/
903944892	20200205	202002	2020	2020.0959	BUS	INDUSTRY						BUS													0	090	090	09	2	-2.0	10	1	10	2.36486486486486	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20200205143000	https://www.prnewswire.com:443/news-releases/eddyfindt-completes-the-acquisition-of-ndt-global-300998702.html
903944893	20200205	202002	2020	2020.0959	BUS	INVESTOR						BUS													0	090	090	09	2	-2.0	10	1	10	0.13956734124215	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20200205143000	https://www.mondaq.com/Article/877258
903944894	20200205	202002	2020	2020.0959	BUS	COMPANY						BUS													1	100	100	10	3	-5.0	10	1	10	0.689655172413793	4	Nalgonda, Andhra Pradesh, India	IN	IN02	17560	17.05	79.2667	-2105509	0								4	Nalgonda, Andhra Pradesh, India	IN	IN02	17560	17.05	79.2667	-2105509	20200205143000	https://www.thehindubusinessline.com/companies/shrachi-group-bags-365-crore-order-from-bhel/article30743584.ece
903944895	20200205	202002	2020	2020.0959	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	10	1	10	0.16891891891892	4	Appledore, Devon, United Kingdom	UK	UKD4	40104	51.05	-4.2	-2588356	0								4	Appledore, Devon, United Kingdom	UK	UKD4	40104	51.05	-4.2	-2588356	20200205143000	https://www.devonlive.com/news/devon-news/babcock-boss-steps-down-after-3813405
903944896	20200205	202002	2020	2020.0959	BUS	COMPANY						BUS													1	143	143	14	3	-6.5	10	1	10	-1.27795527156549	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200205143000	https://www.cnn.com/2020/02/05/business/gm-earnings/
903944897	20200205	202002	2020	2020.0959	BUS	AIRLINE						BUS													1	160	160	16	4	-4.0	3	1	3	-1.84119677790564	1	Australia	AS	AS		-25	135	AS	0								4	Teku, Sarawak, Malaysia	MY	MY11	18585	2.35	111.867	-2402283	20200205143000	https://www.msn.com/en-gb/travel/news/coronavirus-uk-travel-advice-latest-foreign-office-guidelines-for-thailand-china-hong-kong-japan-and-beyond/ar-BBZG3ws
903944898	20200205	202002	2020	2020.0959	BUS	AIRLINE						BUS													1	160	160	16	4	-4.0	6	2	6	-2.031340684852	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20200205143000	https://www.derbyshiretimes.co.uk/news/read-this/heres-latest-foreign-office-guidelines-coronavirus-hit-thailand-china-hong-kong-japan-and-beyond-1385877
903944899	20200205	202002	2020	2020.0959	BUS	AIRLINE						BUS													1	161	161	16	4	-4.0	2	1	2	-2.14007782101168	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200205143000	https://bdnews24.com/travelandtourism/2020/02/05/spreading-along-with-the-coronavirus-confusion
903944900	20200205	202002	2020	2020.0959	BUS	PRODUCER						BUS													0	172	172	17	4	-5.0	5	1	5	-6.13333333333333	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20200205143000	https://www.aceshowbiz.com/news/view/00148648.html
903944901	20200205	202002	2020	2020.0959	BUS	PRODUCER						BUS			AGR	FARMER						AGR			1	073	073	07	2	7.4	10	1	10	2.17391304347826	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200205143000	http://www.kmaland.com/ag/grassley-praises-trump-ag-policies-following-state-of-the-union/article_5531f3da-481c-11ea-85a1-671c05efcc80.html
903944902	20200205	202002	2020	2020.0959	BUS	COMPANIES						BUS			AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	-0.30959752321982	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20200205143000	https://www.afr.com/property/commercial/sydney-cbd-s-tight-market-forces-tenants-elsewhere-20200203-p53x9k
